Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,class,attackType,attackID,attackDescription
2017-03-20 12:26:59.249,0.007,TCP  ,192.168.100.6,80,192.168.220.16,42098.0,4,272,1,.A..SF,0,victim,dos,31,10000 connections on 192.168.100.6:80
2017-03-17 13:04:42.461,0.003,TCP  ,192.168.100.6,80,192.168.220.16,55832.0,3,     206,1,.A..SF,0,victim,dos,16,10000 connections on 192.168.100.6:80
2017-03-21 15:06:49.358,0.002,TCP  ,192.168.100.6,80,192.168.220.16,54698.0,3,206,1,.A..SF,0,victim,dos,42,10000 connections on 192.168.100.6:80
2017-03-15 13:43:41.560,0.002,TCP  ,192.168.220.16,48470,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,4,---
2017-03-17 13:07:00.481,0.001,TCP  ,192.168.100.6,80,192.168.220.16,52167.0,3,206,1,.A..SF,0,victim,dos,16,10000 connections on 192.168.100.6:80
2017-03-20 12:25:39.958,0.006,TCP  ,192.168.220.16,49434,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,31,10000 connections on 192.168.100.6:80
2017-03-20 09:26:48.035,0.005,TCP  ,192.168.100.6,80,192.168.220.16,38569.0,3,206,1,.A..SF,0,victim,dos,23,10000 connections on 192.168.100.6:80
2017-03-20 12:26:36.742,0.006,TCP  ,192.168.220.16,35396,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,31,10000 connections on 192.168.100.6:80
2017-03-21 15:06:50.249,0.003,TCP  ,192.168.100.6,80,192.168.220.16,55015.0,4,272,1,.A..SF,0,victim,dos,42,10000 connections on 192.168.100.6:80
2017-03-20 12:25:15.623,0.005,TCP  ,192.168.100.6,80,192.168.220.16,42866.0,4,     272,1,.A..SF,0,victim,dos,31,10000 connections on 192.168.100.6:80
2017-03-17 14:16:22.748,0.004,TCP  ,192.168.100.6,80,192.168.220.16,32787.0,4,272,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-15 13:08:03.253,0.003,TCP  ,192.168.100.6,80,192.168.220.16,56619.0,3,     206,1,.A..SF,0,victim,dos,3,---
2017-03-17 14:17:38.337,0.003,TCP  ,192.168.220.16,48888,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-17 14:16:11.598,0.006,TCP  ,192.168.220.16,56891,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-17 14:17:57.522,0.005,TCP  ,192.168.220.16,59947,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-17 13:07:26.728,0.004,TCP  ,192.168.220.16,42609,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-20 10:13:15.265,0.007,TCP  ,192.168.220.16,54275,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,26,10000 connections on 192.168.100.6:80
2017-03-21 15:06:24.395,0.005,TCP  ,192.168.220.16,37543,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,42,10000 connections on 192.168.100.6:80
2017-03-17 13:06:08.794,0.001,TCP  ,192.168.100.6,80,192.168.220.16,46396.0,3,206,1,.A..SF,0,victim,dos,16,10000 connections on 192.168.100.6:80
2017-03-21 15:06:34.444,0.003,TCP  ,192.168.220.16,46811,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,42,10000 connections on 192.168.100.6:80
2017-03-20 11:46:08.220,0.004,TCP  ,192.168.100.6,80,192.168.220.16,51784.0,4,272,1,.A..SF,0,victim,dos,28,10000 connections on 192.168.100.6:80
2017-03-15 13:41:41.959,0.005,TCP  ,192.168.100.6,80,192.168.220.16,58793.0,3,     206,1,.A..SF,0,victim,dos,4,---
2017-03-15 13:42:00.959,0.005,TCP  ,192.168.220.16,36759,192.168.100.6,80.0,6,     545,1,.AP.SF,0,attacker,dos,4,---
2017-03-15 13:43:19.427,0.005,TCP  ,192.168.220.16,40328,192.168.100.6,80.0,6,     545,1,.AP.SF,0,attacker,dos,4,---
2017-03-21 15:06:28.132,0.002,TCP  ,192.168.100.6,80,192.168.220.16,38896.0,4,272,1,.A..SF,0,victim,dos,42,10000 connections on 192.168.100.6:80
2017-03-21 15:06:20.483,0.005,TCP  ,192.168.220.16,36144,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,42,10000 connections on 192.168.100.6:80
2017-03-17 14:18:19.025,0.006,TCP  ,192.168.220.16,50772,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-21 15:05:51.569,0.002,TCP  ,192.168.100.6,80,192.168.220.16,54603.0,3,206,1,.A..SF,0,victim,dos,42,10000 connections on 192.168.100.6:80
2017-03-15 14:41:13.425,0.002,TCP  ,192.168.220.16,55615,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,6,---
2017-03-17 14:17:07.235,0.003,TCP  ,192.168.220.16,37507,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-21 15:06:32.734,0.002,TCP  ,192.168.100.6,80,192.168.220.16,40552.0,4,272,1,.A..SF,0,victim,dos,42,10000 connections on 192.168.100.6:80
2017-03-17 14:18:29.037,0.007,TCP  ,192.168.220.16,54166,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-17 14:15:44.785,0.003,TCP  ,192.168.220.16,47313,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-21 15:05:50.996,0.003,TCP  ,192.168.100.6,80,192.168.220.16,54411.0,3,206,1,.A..SF,0,victim,dos,42,10000 connections on 192.168.100.6:80
2017-03-17 14:18:50.802,0.008,TCP  ,192.168.100.6,80,192.168.220.16,60229.0,4,     272,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-21 15:06:20.727,0.005,TCP  ,192.168.220.16,36232,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,42,10000 connections on 192.168.100.6:80
2017-03-17 13:05:22.088,0.004,TCP  ,192.168.100.6,80,192.168.220.16,43016.0,4,272,1,.A..SF,0,victim,dos,16,10000 connections on 192.168.100.6:80
2017-03-20 12:26:57.546,0.005,TCP  ,192.168.220.16,41554,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,31,10000 connections on 192.168.100.6:80
2017-03-20 10:12:41.369,0.003,TCP  ,192.168.220.16,40446,192.168.100.6,80.0,6,     545,1,.AP.SF,0,attacker,dos,26,10000 connections on 192.168.100.6:80
2017-03-20 09:27:05.455,0.004,TCP  ,192.168.100.6,80,192.168.220.16,43059.0,3,206,1,.A..SF,0,victim,dos,23,10000 connections on 192.168.100.6:80
2017-03-15 14:41:12.127,0.004,TCP  ,192.168.220.16,55084,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,6,---
2017-03-17 14:18:06.675,0.005,TCP  ,192.168.220.16,34749,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-17 14:15:12.006,0.005,TCP  ,192.168.220.16,36645,192.168.100.6,80.0,6,     545,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-17 14:18:22.047,0.005,TCP  ,192.168.220.16,51824,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-20 12:25:55.903,0.005,TCP  ,192.168.220.16,52631,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,31,10000 connections on 192.168.100.6:80
2017-03-20 10:12:50.905,0.002,TCP  ,192.168.100.6,80,192.168.220.16,44414.0,3,206,1,.A..SF,0,victim,dos,26,10000 connections on 192.168.100.6:80
2017-03-20 10:12:51.408,0.004,TCP  ,192.168.100.6,80,192.168.220.16,44650.0,4,272,1,.A..SF,0,victim,dos,26,10000 connections on 192.168.100.6:80
2017-03-20 11:46:18.193,0.002,TCP  ,192.168.220.16,54806,192.168.100.6,80.0,6,     545,1,.AP.SF,0,attacker,dos,28,10000 connections on 192.168.100.6:80
2017-03-21 15:06:22.076,0.007,TCP  ,192.168.220.16,36728,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,42,10000 connections on 192.168.100.6:80
2017-03-15 14:41:27.838,0.001,TCP  ,192.168.100.6,80,192.168.220.16,33120.0,4,     272,1,.A..SF,0,victim,dos,6,---
2017-03-20 12:26:46.236,0.002,TCP  ,192.168.100.6,80,192.168.220.16,38342.0,3,206,1,.A..SF,0,victim,dos,31,10000 connections on 192.168.100.6:80
2017-03-20 12:25:22.649,0.003,TCP  ,192.168.100.6,80,192.168.220.16,44847.0,4,     272,1,.A..SF,0,victim,dos,31,10000 connections on 192.168.100.6:80
2017-03-15 13:08:01.441,0.003,TCP  ,192.168.100.6,80,192.168.220.16,55889.0,3,     206,1,.A..SF,0,victim,dos,3,---
2017-03-21 15:04:51.528,0.001,TCP  ,192.168.220.16,36997,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,42,10000 connections on 192.168.100.6:80
2017-03-17 14:16:55.941,0.003,TCP  ,192.168.220.16,33200,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-21 15:06:03.980,0.004,TCP  ,192.168.100.6,80,192.168.220.16,58782.0,4,272,1,.A..SF,0,victim,dos,42,10000 connections on 192.168.100.6:80
2017-03-20 09:27:23.128,0.008,TCP  ,192.168.220.16,47638,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,23,10000 connections on 192.168.100.6:80
2017-03-17 13:06:19.385,0.006,TCP  ,192.168.220.16,53011,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-21 15:06:19.577,0.002,TCP  ,192.168.100.6,80,192.168.220.16,35821.0,3,206,1,.A..SF,0,victim,dos,42,10000 connections on 192.168.100.6:80
2017-03-17 13:04:33.258,0.0,TCP  ,192.168.100.6,80,192.168.220.16,52278.0,4,     272,1,.A..SF,0,victim,dos,16,10000 connections on 192.168.100.6:80
2017-03-17 13:06:00.130,0.002,TCP  ,192.168.100.6,80,192.168.220.16,42411.0,4,272,1,.A..SF,0,victim,dos,16,10000 connections on 192.168.100.6:80
2017-03-20 12:26:09.033,0.003,TCP  ,192.168.100.6,80,192.168.220.16,55010.0,4,272,1,.A..SF,0,victim,dos,31,10000 connections on 192.168.100.6:80
2017-03-20 12:26:40.395,0.002,TCP  ,192.168.220.16,36600,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,31,10000 connections on 192.168.100.6:80
2017-03-15 13:43:41.873,0.003,TCP  ,192.168.220.16,48596,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,4,---
2017-03-17 13:06:02.099,0.004,TCP  ,192.168.220.16,43170,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-20 12:25:41.594,0.003,TCP  ,192.168.220.16,49536,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,31,10000 connections on 192.168.100.6:80
2017-03-21 15:04:37.518,0.002,TCP  ,192.168.100.6,80,192.168.220.16,60303.0,4,     272,1,.A..SF,0,victim,dos,42,10000 connections on 192.168.100.6:80
2017-03-20 10:13:07.827,0.005,TCP  ,192.168.220.16,51438,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,26,10000 connections on 192.168.100.6:80
2017-03-17 14:16:03.391,0.004,TCP  ,192.168.220.16,53826,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-15 14:41:33.639,0.004,TCP  ,192.168.220.16,35195,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,6,---
2017-03-17 13:06:55.564,0.004,TCP  ,192.168.220.16,44513,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-17 13:07:09.684,0.002,TCP  ,192.168.100.6,80,192.168.220.16,58440.0,3,206,1,.A..SF,0,victim,dos,16,10000 connections on 192.168.100.6:80
2017-03-17 13:07:06.811,0.005,TCP  ,192.168.100.6,80,192.168.220.16,57323.0,4,272,1,.A..SF,0,victim,dos,16,10000 connections on 192.168.100.6:80
2017-03-21 15:05:09.096,0.004,TCP  ,192.168.220.16,43234,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,42,10000 connections on 192.168.100.6:80
2017-03-20 11:45:55.543,0.005,TCP  ,192.168.100.6,80,192.168.220.16,48103.0,4,272,1,.A..SF,0,victim,dos,28,10000 connections on 192.168.100.6:80
2017-03-17 14:18:41.004,0.003,TCP  ,192.168.220.16,57594,192.168.100.6,80.0,6,     545,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-17 14:17:49.807,0.003,TCP  ,192.168.100.6,80,192.168.220.16,55147.0,4,272,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-17 14:17:01.681,0.003,TCP  ,192.168.100.6,80,192.168.220.16,35385.0,3,206,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-21 15:04:47.408,0.003,TCP  ,192.168.220.16,35537,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,42,10000 connections on 192.168.100.6:80
2017-03-15 14:41:22.438,0.005,TCP  ,192.168.220.16,59206,192.168.100.6,80.0,6,     545,1,.AP.SF,0,attacker,dos,6,---
2017-03-20 12:27:27.352,0.002,TCP  ,192.168.100.6,80,192.168.220.16,51033.0,4,     272,1,.A..SF,0,victim,dos,31,10000 connections on 192.168.100.6:80
2017-03-20 09:26:27.125,0.007,TCP  ,192.168.220.16,59455,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,23,10000 connections on 192.168.100.6:80
2017-03-20 12:27:27.090,0.003,TCP  ,192.168.220.16,50945,192.168.100.6,80.0,6,     545,1,.AP.SF,0,attacker,dos,31,10000 connections on 192.168.100.6:80
2017-03-17 14:18:31.530,0.002,TCP  ,192.168.100.6,80,192.168.220.16,54952.0,4,272,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-21 15:05:01.410,0.004,TCP  ,192.168.100.6,80,192.168.220.16,40486.0,3,206,1,.A..SF,0,victim,dos,42,10000 connections on 192.168.100.6:80
2017-03-17 14:15:21.613,0.002,TCP  ,192.168.220.16,39485,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-17 13:05:06.517,0.003,TCP  ,192.168.220.16,36525,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-15 13:08:02.015,0.001,TCP  ,192.168.100.6,80,192.168.220.16,56123.0,3,     206,1,.A..SF,0,victim,dos,3,---
2017-03-20 11:45:54.385,0.006,TCP  ,192.168.220.16,47731,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,28,10000 connections on 192.168.100.6:80
2017-03-20 12:25:35.720,0.004,TCP  ,192.168.100.6,80,192.168.220.16,48494.0,4,272,1,.A..SF,0,victim,dos,31,10000 connections on 192.168.100.6:80
2017-03-20 11:46:11.939,0.005,TCP  ,192.168.100.6,80,192.168.220.16,52908.0,4,272,1,.A..SF,0,victim,dos,28,10000 connections on 192.168.100.6:80
2017-03-15 13:42:42.881,0.007,TCP  ,192.168.220.16,38649,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,4,---
2017-03-21 15:04:35.674,0.005,TCP  ,192.168.220.16,59644,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,42,10000 connections on 192.168.100.6:80
2017-03-17 14:18:02.056,0.008,TCP  ,192.168.220.16,33207,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-15 13:41:49.976,0.004,TCP  ,192.168.220.16,33024,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,4,---
2017-03-20 12:25:56.500,0.004,TCP  ,192.168.100.6,80,192.168.220.16,52782.0,4,272,1,.A..SF,0,victim,dos,31,10000 connections on 192.168.100.6:80
2017-03-21 15:06:16.038,0.005,TCP  ,192.168.100.6,80,192.168.220.16,34644.0,3,206,1,.A..SF,0,victim,dos,42,10000 connections on 192.168.100.6:80
2017-03-15 13:43:42.346,0.006,TCP  ,192.168.220.16,48786,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,4,---
2017-03-15 13:43:19.682,0.004,TCP  ,192.168.220.16,40430,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,4,---
2017-03-20 12:27:25.538,0.006,TCP  ,192.168.220.16,50425,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,31,10000 connections on 192.168.100.6:80
2017-03-20 10:13:24.618,0.005,TCP  ,192.168.220.16,57962,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,26,10000 connections on 192.168.100.6:80
2017-03-17 13:05:35.591,0.005,TCP  ,192.168.100.6,80,192.168.220.16,48290.0,4,272,1,.A..SF,0,victim,dos,16,10000 connections on 192.168.100.6:80
2017-03-21 15:06:14.378,0.001,TCP  ,192.168.100.6,80,192.168.220.16,34071.0,3,206,1,.A..SF,0,victim,dos,42,10000 connections on 192.168.100.6:80
2017-03-17 13:04:48.914,0.005,TCP  ,192.168.220.16,58263,192.168.100.6,80.0,6,     545,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-17 14:17:17.822,0.005,TCP  ,192.168.220.16,41406,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-17 14:16:57.267,0.005,TCP  ,192.168.100.6,80,192.168.220.16,33737.0,4,272,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-17 13:07:26.850,0.006,TCP  ,192.168.220.16,42662,192.168.100.6,80.0,6,     545,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-20 09:27:25.880,0.007,TCP  ,192.168.220.16,48305,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,23,10000 connections on 192.168.100.6:80
2017-03-20 12:25:14.955,0.003,TCP  ,192.168.220.16,42633,192.168.100.6,80.0,6,     545,1,.AP.SF,0,attacker,dos,31,10000 connections on 192.168.100.6:80
2017-03-17 13:05:49.917,0.006,TCP  ,192.168.220.16,55960,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-17 14:15:23.166,0.001,TCP  ,192.168.100.6,80,192.168.220.16,39941.0,3,206,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-17 14:16:16.400,0.003,TCP  ,192.168.220.16,58695,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-21 15:06:10.025,0.001,TCP  ,192.168.100.6,80,192.168.220.16,60839.0,4,272,1,.A..SF,0,victim,dos,42,10000 connections on 192.168.100.6:80
2017-03-17 14:17:35.421,0.002,TCP  ,192.168.100.6,80,192.168.220.16,47935.0,3,206,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-20 10:13:06.657,0.006,TCP  ,192.168.220.16,50984,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,26,10000 connections on 192.168.100.6:80
2017-03-20 09:26:52.903,0.003,TCP  ,192.168.100.6,80,192.168.220.16,39753.0,3,206,1,.A..SF,0,victim,dos,23,10000 connections on 192.168.100.6:80
2017-03-20 10:13:20.327,0.004,TCP  ,192.168.220.16,56306,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,26,10000 connections on 192.168.100.6:80
2017-03-20 12:26:43.057,0.007,TCP  ,192.168.220.16,37492,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,31,10000 connections on 192.168.100.6:80
2017-03-17 13:04:34.231,0.005,TCP  ,192.168.220.16,52602,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-17 13:06:57.688,0.004,TCP  ,192.168.220.16,45437,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-20 12:27:00.524,0.004,TCP  ,192.168.100.6,80,192.168.220.16,42505.0,4,272,1,.A..SF,0,victim,dos,31,10000 connections on 192.168.100.6:80
2017-03-17 13:07:10.593,0.003,TCP  ,192.168.100.6,80,192.168.220.16,58795.0,3,206,1,.A..SF,0,victim,dos,16,10000 connections on 192.168.100.6:80
2017-03-21 15:06:14.375,0.005,TCP  ,192.168.100.6,80,192.168.220.16,34070.0,4,272,1,.A..SF,0,victim,dos,42,10000 connections on 192.168.100.6:80
2017-03-17 13:05:32.588,0.004,TCP  ,192.168.220.16,47099,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-21 15:06:32.744,0.003,TCP  ,192.168.220.16,40556,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,42,10000 connections on 192.168.100.6:80
2017-03-17 14:18:12.683,0.003,TCP  ,192.168.220.16,48675,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-20 09:26:44.613,0.002,TCP  ,192.168.100.6,80,192.168.220.16,37917.0,3,206,1,.A..SF,0,victim,dos,23,10000 connections on 192.168.100.6:80
2017-03-17 14:17:31.148,0.003,TCP  ,192.168.100.6,80,192.168.220.16,46260.0,3,206,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-21 15:06:29.706,0.006,TCP  ,192.168.100.6,80,192.168.220.16,39457.0,4,272,1,.A..SF,0,victim,dos,42,10000 connections on 192.168.100.6:80
2017-03-20 12:26:20.525,0.003,TCP  ,192.168.100.6,80,192.168.220.16,58650.0,3,206,1,.A..SF,0,victim,dos,31,10000 connections on 192.168.100.6:80
2017-03-17 14:15:58.988,0.002,TCP  ,192.168.100.6,80,192.168.220.16,52212.0,4,272,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-17 14:16:35.105,0.002,TCP  ,192.168.100.6,80,192.168.220.16,53729.0,4,272,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-17 13:06:54.527,0.004,TCP  ,192.168.220.16,44092,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-17 14:17:30.189,0.002,TCP  ,192.168.220.16,45902,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-21 15:06:48.888,0.004,TCP  ,192.168.220.16,54527,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,42,10000 connections on 192.168.100.6:80
2017-03-20 11:46:24.040,0.003,TCP  ,192.168.100.6,80,192.168.220.16,56428.0,3,     206,1,.A..SF,0,victim,dos,28,10000 connections on 192.168.100.6:80
2017-03-17 14:16:29.516,0.004,TCP  ,192.168.220.16,38233,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-20 10:13:21.148,0.003,TCP  ,192.168.100.6,80,192.168.220.16,56627.0,4,272,1,.A..SF,0,victim,dos,26,10000 connections on 192.168.100.6:80
2017-03-20 12:25:33.957,0.002,TCP  ,192.168.100.6,80,192.168.220.16,47952.0,3,206,1,.A..SF,0,victim,dos,31,10000 connections on 192.168.100.6:80
2017-03-15 13:08:22.643,0.005,TCP  ,192.168.220.16,36148,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,3,---
2017-03-15 13:42:14.832,0.015,TCP  ,192.168.100.6,80,192.168.220.16,37692.0,3,     206,1,.A..SF,0,victim,dos,4,---
2017-03-17 13:04:32.958,0.005,TCP  ,192.168.220.16,52163,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-17 14:18:29.405,0.003,TCP  ,192.168.100.6,80,192.168.220.16,54296.0,4,272,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-20 09:26:59.375,0.005,TCP  ,192.168.100.6,80,192.168.220.16,41449.0,3,206,1,.A..SF,0,victim,dos,23,10000 connections on 192.168.100.6:80
2017-03-17 14:17:37.397,0.003,TCP  ,192.168.100.6,80,192.168.220.16,48604.0,4,272,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-17 14:15:57.693,0.0,TCP  ,192.168.100.6,80,192.168.220.16,51818.0,3,206,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-20 09:26:40.409,0.003,TCP  ,192.168.220.16,36274,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,23,10000 connections on 192.168.100.6:80
2017-03-20 12:27:13.193,0.003,TCP  ,192.168.220.16,46534,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,31,10000 connections on 192.168.100.6:80
2017-03-17 14:18:44.519,0.005,TCP  ,192.168.100.6,80,192.168.220.16,58500.0,4,     272,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-17 13:05:16.127,0.003,TCP  ,192.168.100.6,80,192.168.220.16,40286.0,3,206,1,.A..SF,0,victim,dos,16,10000 connections on 192.168.100.6:80
2017-03-17 14:17:41.869,0.002,TCP  ,192.168.220.16,50225,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-20 12:26:22.476,0.004,TCP  ,192.168.100.6,80,192.168.220.16,59217.0,4,272,1,.A..SF,0,victim,dos,31,10000 connections on 192.168.100.6:80
2017-03-17 13:05:21.116,0.003,TCP  ,192.168.100.6,80,192.168.220.16,42631.0,3,206,1,.A..SF,0,victim,dos,16,10000 connections on 192.168.100.6:80
2017-03-20 10:12:49.944,0.004,TCP  ,192.168.220.16,43948,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,26,10000 connections on 192.168.100.6:80
2017-03-20 11:46:01.193,0.003,TCP  ,192.168.100.6,80,192.168.220.16,49709.0,4,272,1,.A..SF,0,victim,dos,28,10000 connections on 192.168.100.6:80
2017-03-17 14:16:27.422,0.007,TCP  ,192.168.220.16,34494,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-17 13:07:09.645,0.003,TCP  ,192.168.220.16,58424,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-21 15:06:29.102,0.002,TCP  ,192.168.100.6,80,192.168.220.16,39232.0,3,206,1,.A..SF,0,victim,dos,42,10000 connections on 192.168.100.6:80
2017-03-17 13:05:24.861,0.006,TCP  ,192.168.220.16,44110,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-15 13:43:21.734,0.0,TCP  ,192.168.100.6,80,192.168.220.16,41167.0,4,     272,1,.A..SF,0,victim,dos,4,---
2017-03-15 13:41:58.563,0.005,TCP  ,192.168.220.16,35918,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,4,---
